"","Date","Open","Close","Adj.Close","Volume","Result","Value"
"876","2012_3_22",34.970001,34.400002,34.400002,522400,"Low",34.299999
"877","2012_3_23",34.259998,34.080002,34.080002,1170600,"High",34.630001
"878","2012_3_23",34.259998,34.080002,34.080002,1170600,"Low",33.150002
"879","2012_3_26",35.59,37.400002,37.400002,3140500,"High",38.09
"880","2012_3_26",35.59,37.400002,37.400002,3140500,"Low",35.040001
"881","2012_3_27",37.16,37.939999,37.939999,2539200,"High",39.950001
"882","2012_3_27",37.16,37.939999,37.939999,2539200,"Low",37.029999
"883","2012_3_28",37.779999,37.849998,37.849998,955000,"High",38.439999
"884","2012_3_28",37.779999,37.849998,37.849998,955000,"Low",37.110001
"885","2012_3_29",38.189999,37.330002,37.330002,796400,"High",38.189999
"886","2012_3_29",38.189999,37.330002,37.330002,796400,"Low",37.029999
"887","2012_3_30",37.52,37.240002,37.240002,886400,"High",37.939999
"888","2012_3_30",37.52,37.240002,37.240002,886400,"Low",36.68
"889","2012_4_2",37.330002,36.580002,36.580002,1028600,"High",37.970001
"890","2012_4_2",37.330002,36.580002,36.580002,1028600,"Low",36.529999
"891","2012_4_3",36.700001,38.009998,38.009998,1098100,"High",38.470001
"892","2012_4_3",36.700001,38.009998,38.009998,1098100,"Low",36.669998
"893","2012_4_4",35.27,35,35,4481800,"High",35.490002
"894","2012_4_4",35.27,35,35,4481800,"Low",34.689999
"895","2012_4_5",35.099998,34.48,34.48,1509400,"High",35.439999
"896","2012_4_5",35.099998,34.48,34.48,1509400,"Low",34.41
"897","2012_4_9",34.099998,33.150002,33.150002,1655700,"High",34.290001
"898","2012_4_9",34.099998,33.150002,33.150002,1655700,"Low",33.099998
"899","2012_4_10",33.150002,32.459999,32.459999,1847700,"High",33.849998
"900","2012_4_10",33.150002,32.459999,32.459999,1847700,"Low",32.099998
"901","2012_4_11",33.240002,33.09,33.09,1105500,"High",33.290001
"902","2012_4_11",33.240002,33.09,33.09,1105500,"Low",32.009998
"903","2012_4_12",33.77,33.439999,33.439999,1033900,"High",34.48
"904","2012_4_12",33.77,33.439999,33.439999,1033900,"Low",32.919998
"905","2012_4_13",33.939999,33.59,33.59,649600,"High",34.040001
"906","2012_4_13",33.939999,33.59,33.59,649600,"Low",32.849998
"907","2012_4_16",33.41,32.25,32.25,1099600,"High",33.700001
"908","2012_4_16",33.41,32.25,32.25,1099600,"Low",32.09
"909","2012_4_17",32.43,32.240002,32.240002,1115500,"High",33.07
"910","2012_4_17",32.43,32.240002,32.240002,1115500,"Low",32.040001
"911","2012_4_18",32.09,32.66,32.66,823100,"High",32.75
"912","2012_4_18",32.09,32.66,32.66,823100,"Low",31.530001
"913","2012_4_19",32.75,33.16,33.16,774900,"High",33.43
"914","2012_4_19",32.75,33.16,33.16,774900,"Low",32.5
"915","2012_4_20",33.139999,33.16,33.16,821800,"High",33.73
"916","2012_4_20",33.139999,33.16,33.16,821800,"Low",32.939999
"917","2012_4_23",32.860001,31.940001,31.940001,890800,"High",32.970001
"918","2012_4_23",32.860001,31.940001,31.940001,890800,"Low",31.709999
"919","2012_4_24",31.82,31.82,31.82,674500,"High",32.200001
"920","2012_4_24",31.82,31.82,31.82,674500,"Low",31
"921","2012_4_25",32.07,32.91,32.91,712200,"High",32.990002
"922","2012_4_25",32.07,32.91,32.91,712200,"Low",32.07
"923","2012_4_26",32.959999,33.490002,33.490002,425300,"High",33.52
"924","2012_4_26",32.959999,33.490002,33.490002,425300,"Low",32.91
"925","2012_4_27",33.599998,33.34,33.34,591000,"High",33.630001
"926","2012_4_27",33.599998,33.34,33.34,591000,"Low",32.91
"927","2012_4_30",33.27,33.130001,33.130001,413900,"High",33.360001
"928","2012_4_30",33.27,33.130001,33.130001,413900,"Low",32.580002
"929","2012_5_1",33.130001,33.779999,33.779999,659000,"High",34.209999
"930","2012_5_1",33.130001,33.779999,33.779999,659000,"Low",33.130001
"931","2012_5_2",33.5,33.939999,33.939999,497300,"High",34.389999
"932","2012_5_2",33.5,33.939999,33.939999,497300,"Low",33.389999
"933","2012_5_3",33.91,32.459999,32.459999,841300,"High",34
"934","2012_5_3",33.91,32.459999,32.459999,841300,"Low",32.130001
"935","2012_5_4",32.32,31.83,31.83,1247500,"High",32.459999
"936","2012_5_4",32.32,31.83,31.83,1247500,"Low",31.4
"937","2012_5_7",31.959999,32.470001,32.470001,1158000,"High",32.580002
"938","2012_5_7",31.959999,32.470001,32.470001,1158000,"Low",31.610001
"939","2012_5_8",32.5,30.190001,30.190001,3097200,"High",32.73
"940","2012_5_8",32.5,30.190001,30.190001,3097200,"Low",29.370001
"941","2012_5_9",30.299999,30.059999,30.059999,1947900,"High",30.77
"942","2012_5_9",30.299999,30.059999,30.059999,1947900,"Low",29.76
"943","2012_5_10",32.970001,32.959999,32.959999,5556300,"High",34.68
"944","2012_5_10",32.970001,32.959999,32.959999,5556300,"Low",32.400002
"945","2012_5_11",32.490002,32.25,32.25,1221300,"High",33.439999
"946","2012_5_11",32.490002,32.25,32.25,1221300,"Low",32.16
"947","2012_5_14",31.92,30.059999,30.059999,1380900,"High",32.130001
"948","2012_5_14",31.92,30.059999,30.059999,1380900,"Low",30.049999
"949","2012_5_15",30.26,29.43,29.43,1585700,"High",30.959999
"950","2012_5_15",30.26,29.43,29.43,1585700,"Low",29.219999
"951","2012_5_16",29.58,29.18,29.18,1257100,"High",30.18
"952","2012_5_16",29.58,29.18,29.18,1257100,"Low",28.879999
"953","2012_5_17",29.299999,28.57,28.57,1149000,"High",29.790001
"954","2012_5_17",29.299999,28.57,28.57,1149000,"Low",28.24
"955","2012_5_18",28.370001,27.559999,27.559999,1616500,"High",28.459999
"956","2012_5_18",28.370001,27.559999,27.559999,1616500,"Low",26.83
"957","2012_5_21",27.58,28.77,28.77,1475200,"High",29.26
"958","2012_5_21",27.58,28.77,28.77,1475200,"Low",27.120001
"959","2012_5_22",30.1,30.799999,30.799999,2366200,"High",31.34
"960","2012_5_22",30.1,30.799999,30.799999,2366200,"Low",30
"961","2012_5_23",30.559999,31.02,31.02,1220400,"High",31.049999
"962","2012_5_23",30.559999,31.02,31.02,1220400,"Low",29.5
"963","2012_5_24",31.25,30.280001,30.280001,1075600,"High",31.25
"964","2012_5_24",31.25,30.280001,30.280001,1075600,"Low",29.690001
"965","2012_5_25",30.16,29.809999,29.809999,757000,"High",30.41
"966","2012_5_25",30.16,29.809999,29.809999,757000,"Low",29.200001
"967","2012_5_29",30.01,31.690001,31.690001,1650000,"High",31.93
"968","2012_5_29",30.01,31.690001,31.690001,1650000,"Low",30.01
"969","2012_5_30",31.08,30.41,30.41,1307200,"High",31.42
"970","2012_5_30",31.08,30.41,30.41,1307200,"Low",30.24
"971","2012_5_31",30.07,29.5,29.5,1118700,"High",30.290001
"972","2012_5_31",30.07,29.5,29.5,1118700,"Low",28.75
"973","2012_6_1",28.530001,28.15,28.15,885800,"High",29.16
"974","2012_6_1",28.530001,28.15,28.15,885800,"Low",27.76
"975","2012_6_4",28.030001,27.879999,27.879999,1030900,"High",28.41
"976","2012_6_4",28.030001,27.879999,27.879999,1030900,"Low",27.110001
"977","2012_6_5",27.84,27.91,27.91,630900,"High",28.389999
"978","2012_6_5",27.84,27.91,27.91,630900,"Low",27.559999
"979","2012_6_6",28.200001,29.219999,29.219999,909900,"High",29.450001
"980","2012_6_6",28.200001,29.219999,29.219999,909900,"Low",28.139999
"981","2012_6_7",29.809999,28.93,28.93,492100,"High",29.870001
"982","2012_6_7",29.809999,28.93,28.93,492100,"Low",28.85
"983","2012_6_8",28.860001,30.08,30.08,881100,"High",30.190001
"984","2012_6_8",28.860001,30.08,30.08,881100,"Low",28.15
"985","2012_6_11",30.309999,29.120001,29.120001,636000,"High",31
"986","2012_6_11",30.309999,29.120001,29.120001,636000,"Low",28.959999
"987","2012_6_12",29.23,29.66,29.66,569000,"High",29.84
"988","2012_6_12",29.23,29.66,29.66,569000,"Low",28.809999
"989","2012_6_13",29.549999,29.77,29.77,844100,"High",30.639999
"990","2012_6_13",29.549999,29.77,29.77,844100,"Low",29.469999
"991","2012_6_14",30.18,29.389999,29.389999,872200,"High",30.65
"992","2012_6_14",30.18,29.389999,29.389999,872200,"Low",28.620001
"993","2012_6_15",29.389999,29.91,29.91,646800,"High",29.950001
"994","2012_6_15",29.389999,29.91,29.91,646800,"Low",28.809999
"995","2012_6_18",29.940001,31.84,31.84,1256800,"High",32.330002
"996","2012_6_18",29.940001,31.84,31.84,1256800,"Low",29.5
"997","2012_6_19",32.02,32.09,32.09,911100,"High",32.66
"998","2012_6_19",32.02,32.09,32.09,911100,"Low",31.5
"999","2012_6_20",33.5,33.779999,33.779999,3422400,"High",34.5
"1000","2012_6_20",33.5,33.779999,33.779999,3422400,"Low",33.209999
"1001","2012_6_21",34.259998,32.189999,32.189999,1891900,"High",34.279999
"1002","2012_6_21",34.259998,32.189999,32.189999,1891900,"Low",31.84
"1003","2012_6_22",32.599998,33.790001,33.790001,3046600,"High",33.98
"1004","2012_6_22",32.599998,33.790001,33.790001,3046600,"Low",32.459999
"1005","2012_6_25",33.939999,33.110001,33.110001,1498500,"High",34.119999
"1006","2012_6_25",33.939999,33.110001,33.110001,1498500,"Low",32.75
"1007","2012_6_26",32.049999,31.610001,31.610001,2613900,"High",32.349998
"1008","2012_6_26",32.049999,31.610001,31.610001,2613900,"Low",31.389999
"1009","2012_6_27",31.9,31.959999,31.959999,1047200,"High",32.450001
"1010","2012_6_27",31.9,31.959999,31.959999,1047200,"Low",31.57
"1011","2012_6_28",31.9,31.41,31.41,914100,"High",32.110001
"1012","2012_6_28",31.9,31.41,31.41,914100,"Low",30.620001
"1013","2012_6_29",32.799999,31.290001,31.290001,1125800,"High",32.799999
"1014","2012_6_29",32.799999,31.290001,31.290001,1125800,"Low",31
"1015","2012_7_2",31.35,30.4,30.4,1315600,"High",31.799999
"1016","2012_7_2",31.35,30.4,30.4,1315600,"Low",30.190001
"1017","2012_7_3",30.6,30.66,30.66,947000,"High",31
"1018","2012_7_3",30.6,30.66,30.66,947000,"Low",30.4
"1019","2012_7_5",30.809999,31.23,31.23,1253800,"High",31.67
"1020","2012_7_5",30.809999,31.23,31.23,1253800,"Low",30.799999
"1021","2012_7_6",30.99,30.99,30.99,784500,"High",31.73
"1022","2012_7_6",30.99,30.99,30.99,784500,"Low",30.799999
"1023","2012_7_9",30.940001,31.49,31.49,910500,"High",31.83
"1024","2012_7_9",30.940001,31.49,31.49,910500,"Low",30.67
"1025","2012_7_10",31.540001,31.27,31.27,758400,"High",32.48
"1026","2012_7_10",31.540001,31.27,31.27,758400,"Low",30.889999
"1027","2012_7_11",31.57,31.51,31.51,638600,"High",31.68
"1028","2012_7_11",31.57,31.51,31.51,638600,"Low",31.01
"1029","2012_7_12",31.290001,32.700001,32.700001,1125700,"High",33.009998
"1030","2012_7_12",31.290001,32.700001,32.700001,1125700,"Low",30.799999
"1031","2012_7_13",32.970001,34.25,34.25,1304800,"High",34.400002
"1032","2012_7_13",32.970001,34.25,34.25,1304800,"Low",32.830002
"1033","2012_7_16",34.32,35.959999,35.959999,1744000,"High",36
"1034","2012_7_16",34.32,35.959999,35.959999,1744000,"Low",33.900002
"1035","2012_7_17",35,33.349998,33.349998,2569300,"High",35.209999
"1036","2012_7_17",35,33.349998,33.349998,2569300,"Low",32.380001
"1037","2012_7_18",31.42,32.150002,32.150002,2881900,"High",33.669998
"1038","2012_7_18",31.42,32.150002,32.150002,2881900,"Low",31.059999
"1039","2012_7_19",32.720001,32.27,32.27,1435900,"High",33.150002
"1040","2012_7_19",32.720001,32.27,32.27,1435900,"Low",32.040001
"1041","2012_7_20",32.07,31.790001,31.790001,1568500,"High",32.25
"1042","2012_7_20",32.07,31.790001,31.790001,1568500,"Low",31.25
"1043","2012_7_23",31.049999,30.66,30.66,1386800,"High",31.299999
"1044","2012_7_23",31.049999,30.66,30.66,1386800,"Low",30.620001
"1045","2012_7_24",30.66,29.84,29.84,1500300,"High",31.040001
"1046","2012_7_24",30.66,29.84,29.84,1500300,"Low",29.620001
"1047","2012_7_25",29.92,28.950001,28.950001,2842200,"High",29.98
"1048","2012_7_25",29.92,28.950001,28.950001,2842200,"Low",28.75
"1049","2012_7_26",29.9,28.129999,28.129999,2262300,"High",30
"1050","2012_7_26",29.9,28.129999,28.129999,2262300,"Low",27.639999
"1051","2012_7_27",28.709999,29.51,29.51,1673000,"High",29.66
"1052","2012_7_27",28.709999,29.51,29.51,1673000,"Low",28.1
"1053","2012_7_30",29.51,27.35,27.35,2065200,"High",30.25
"1054","2012_7_30",29.51,27.35,27.35,2065200,"Low",27.209999
"1055","2012_7_31",27.540001,27.42,27.42,1575100,"High",27.969999
"1056","2012_7_31",27.540001,27.42,27.42,1575100,"Low",27.35
"1057","2012_8_1",27.99,26.25,26.25,1592300,"High",27.99
"1058","2012_8_1",27.99,26.25,26.25,1592300,"Low",26.030001
"1059","2012_8_2",26.84,26.1,26.1,1305100,"High",26.85
"1060","2012_8_2",26.84,26.1,26.1,1305100,"Low",25.52
"1061","2012_8_3",26.9,27.27,27.27,1209500,"High",27.549999
"1062","2012_8_3",26.9,27.27,27.27,1209500,"Low",26.74
"1063","2012_8_6",27.549999,28.27,28.27,1528200,"High",28.700001
"1064","2012_8_6",27.549999,28.27,28.27,1528200,"Low",27.549999
"1065","2012_8_7",28.77,30.25,30.25,2387200,"High",30.9
"1066","2012_8_7",28.77,30.25,30.25,2387200,"Low",28.5
"1067","2012_8_8",29.9,29.09,29.09,1308900,"High",30
"1068","2012_8_8",29.9,29.09,29.09,1308900,"Low",28.59
"1069","2012_8_9",29.52,29.41,29.41,672600,"High",30
"1070","2012_8_9",29.52,29.41,29.41,672600,"Low",29.129999
"1071","2012_8_10",29.309999,29.940001,29.940001,707400,"High",29.940001
"1072","2012_8_10",29.309999,29.940001,29.940001,707400,"Low",29.309999
"1073","2012_8_13",29.690001,31.17,31.17,870100,"High",31.299999
"1074","2012_8_13",29.690001,31.17,31.17,870100,"Low",29.1
"1075","2012_8_14",30.75,29.42,29.42,793400,"High",31.17
"1076","2012_8_14",30.75,29.42,29.42,793400,"Low",29.26
"1077","2012_8_15",29.389999,29.4,29.4,525400,"High",29.700001
"1078","2012_8_15",29.389999,29.4,29.4,525400,"Low",28.809999
"1079","2012_8_16",29.530001,30.299999,30.299999,669000,"High",30.389999
"1080","2012_8_16",29.530001,30.299999,30.299999,669000,"Low",29.5
"1081","2012_8_17",30.290001,30.01,30.01,508200,"High",30.709999
"1082","2012_8_17",30.290001,30.01,30.01,508200,"Low",29.98
"1083","2012_8_20",30.15,29.51,29.51,1179100,"High",30.389999
"1084","2012_8_20",30.15,29.51,29.51,1179100,"Low",29.1
"1085","2012_8_21",29.58,29.110001,29.110001,761600,"High",30
"1086","2012_8_21",29.58,29.110001,29.110001,761600,"Low",29
"1087","2012_8_22",29.01,29.950001,29.950001,775500,"High",30.040001
"1088","2012_8_22",29.01,29.950001,29.950001,775500,"Low",29.01
"1089","2012_8_23",30,30.73,30.73,1471000,"High",30.85
"1090","2012_8_23",30,30.73,30.73,1471000,"Low",29.65
"1091","2012_8_24",30.059999,29.5,29.5,1429400,"High",30.24
"1092","2012_8_24",30.059999,29.5,29.5,1429400,"Low",29.41
"1093","2012_8_27",29.57,28.32,28.32,1350400,"High",29.700001
"1094","2012_8_27",29.57,28.32,28.32,1350400,"Low",28.17
"1095","2012_8_28",28.4,28.690001,28.690001,1402700,"High",29.379999
"1096","2012_8_28",28.4,28.690001,28.690001,1402700,"Low",28
"1097","2012_8_29",28.49,28.41,28.41,838900,"High",28.639999
"1098","2012_8_29",28.49,28.41,28.41,838900,"Low",28.02
"1099","2012_8_30",28.6,28.41,28.41,656400,"High",28.74
"1100","2012_8_30",28.6,28.41,28.41,656400,"Low",28.1
"1101","2012_8_31",28.610001,28.52,28.52,539800,"High",28.84
"1102","2012_8_31",28.610001,28.52,28.52,539800,"Low",28.200001
"1103","2012_9_4",28.52,28.139999,28.139999,752500,"High",28.99
"1104","2012_9_4",28.52,28.139999,28.139999,752500,"Low",27.9
"1105","2012_9_5",28.01,27.940001,27.940001,639300,"High",28.5
"1106","2012_9_5",28.01,27.940001,27.940001,639300,"Low",27.809999
"1107","2012_9_6",28,28.549999,28.549999,841700,"High",28.9
"1108","2012_9_6",28,28.549999,28.549999,841700,"Low",27.9
"1109","2012_9_7",28.549999,29.35,29.35,953200,"High",29.57
"1110","2012_9_7",28.549999,29.35,29.35,953200,"Low",28.5
"1111","2012_9_10",29.200001,27.370001,27.370001,1483300,"High",29.35
"1112","2012_9_10",29.200001,27.370001,27.370001,1483300,"Low",27.299999
"1113","2012_9_11",27.76,27.799999,27.799999,1014900,"High",28.16
"1114","2012_9_11",27.76,27.799999,27.799999,1014900,"Low",27.4
"1115","2012_9_12",27.9,28.280001,28.280001,1145200,"High",28.58
"1116","2012_9_12",27.9,28.280001,28.280001,1145200,"Low",27.799999
"1117","2012_9_13",28.57,29.48,29.48,1484700,"High",29.5
"1118","2012_9_13",28.57,29.48,29.48,1484700,"Low",28.48
"1119","2012_9_14",30,30.389999,30.389999,1536600,"High",30.65
"1120","2012_9_14",30,30.389999,30.389999,1536600,"Low",29.65
"1121","2012_9_17",32.349998,32.540001,32.540001,3212800,"High",32.779999
"1122","2012_9_17",32.349998,32.540001,32.540001,3212800,"Low",31.51
"1123","2012_9_18",31.879999,31.34,31.34,1788500,"High",31.9
"1124","2012_9_18",31.879999,31.34,31.34,1788500,"Low",30.68
"1125","2012_9_19",31,31.049999,31.049999,1048500,"High",31.74
"1126","2012_9_19",31,31.049999,31.049999,1048500,"Low",30.940001
"1127","2012_9_20",30.93,30.9,30.9,912400,"High",31.5
"1128","2012_9_20",30.93,30.9,30.9,912400,"Low",30.68
"1129","2012_9_21",31.1,30.02,30.02,1870000,"High",31.49
"1130","2012_9_21",31.1,30.02,30.02,1870000,"Low",29.540001
"1131","2012_9_24",29.51,30.66,30.66,1301900,"High",31.030001
"1132","2012_9_24",29.51,30.66,30.66,1301900,"Low",29.4
"1133","2012_9_25",28.620001,27.66,27.66,5680400,"High",29.48
"1134","2012_9_25",28.620001,27.66,27.66,5680400,"Low",27.530001
"1135","2012_9_26",27.66,27.540001,27.540001,1527200,"High",28.4
"1136","2012_9_26",27.66,27.540001,27.540001,1527200,"Low",27.48
"1137","2012_9_27",27.82,28.49,28.49,1758600,"High",28.540001
"1138","2012_9_27",27.82,28.49,28.49,1758600,"Low",27.6
"1139","2012_9_28",28.73,29.280001,29.280001,4343400,"High",29.889999
"1140","2012_9_28",28.73,29.280001,29.280001,4343400,"Low",28.610001
"1141","2012_10_1",29.5,29.16,29.16,884400,"High",29.889999
"1142","2012_10_1",29.5,29.16,29.16,884400,"Low",29
"1143","2012_10_2",29.280001,29.799999,29.799999,729000,"High",29.889999
"1144","2012_10_2",29.280001,29.799999,29.799999,729000,"Low",29
"1145","2012_10_3",29.75,29.299999,29.299999,1052800,"High",29.950001
"1146","2012_10_3",29.75,29.299999,29.299999,1052800,"Low",29.24
"1147","2012_10_4",30,29.4,29.4,1541300,"High",30.1
"1148","2012_10_4",30,29.4,29.4,1541300,"Low",28.65
"1149","2012_10_5",29.700001,28.889999,28.889999,938600,"High",29.809999
"1150","2012_10_5",29.700001,28.889999,28.889999,938600,"Low",28.68
"1151","2012_10_8",28.860001,29.25,29.25,889700,"High",29.4
"1152","2012_10_8",28.860001,29.25,29.25,889700,"Low",28.610001
"1153","2012_10_9",29.120001,28.370001,28.370001,1193000,"High",29.120001
"1154","2012_10_9",29.120001,28.370001,28.370001,1193000,"Low",28.25
"1155","2012_10_10",28.389999,28.4,28.4,503600,"High",28.719999
"1156","2012_10_10",28.389999,28.4,28.4,503600,"Low",28.01
"1157","2012_10_11",28.940001,28.32,28.32,450600,"High",28.98
"1158","2012_10_11",28.940001,28.32,28.32,450600,"Low",28.25
"1159","2012_10_12",28.32,27.639999,27.639999,987600,"High",28.73
"1160","2012_10_12",28.32,27.639999,27.639999,987600,"Low",27.5
"1161","2012_10_15",28.02,27.33,27.33,1468700,"High",28.049999
"1162","2012_10_15",28.02,27.33,27.33,1468700,"Low",26.860001
"1163","2012_10_16",27.67,28.059999,28.059999,479300,"High",28.09
"1164","2012_10_16",27.67,28.059999,28.059999,479300,"Low",27.34
"1165","2012_10_17",28.25,28.82,28.82,668000,"High",28.84
"1166","2012_10_17",28.25,28.82,28.82,668000,"Low",27.799999
"1167","2012_10_18",28.99,28.040001,28.040001,741000,"High",28.99
"1168","2012_10_18",28.99,28.040001,28.040001,741000,"Low",27.780001
"1169","2012_10_19",27.83,27.74,27.74,1027400,"High",28.200001
"1170","2012_10_19",27.83,27.74,27.74,1027400,"Low",27.299999
"1171","2012_10_22",27.99,27.85,27.85,470200,"High",28
"1172","2012_10_22",27.99,27.85,27.85,470200,"Low",27.360001
"1173","2012_10_23",27.379999,28.389999,28.389999,749000,"High",28.559999
"1174","2012_10_23",27.379999,28.389999,28.389999,749000,"Low",27.370001
"1175","2012_10_24",28.52,27.42,27.42,1016400,"High",28.52
"1176","2012_10_24",28.52,27.42,27.42,1016400,"Low",27.25
"1177","2012_10_25",27.799999,27.52,27.52,577700,"High",27.799999
"1178","2012_10_25",27.799999,27.52,27.52,577700,"Low",27.450001
"1179","2012_10_26",27.530001,27.379999,27.379999,477400,"High",27.799999
"1180","2012_10_26",27.530001,27.379999,27.379999,477400,"Low",27.02
"1181","2012_10_31",27.700001,28.129999,28.129999,775200,"High",28.35
"1182","2012_10_31",27.700001,28.129999,28.129999,775200,"Low",27.370001
"1183","2012_11_1",28.25,29.25,29.25,1024100,"High",29.49
"1184","2012_11_1",28.25,29.25,29.25,1024100,"Low",28.200001
"1185","2012_11_2",29.27,28.92,28.92,1030300,"High",29.549999
"1186","2012_11_2",29.27,28.92,28.92,1030300,"Low",28.549999
"1187","2012_11_5",29.799999,31.5,31.5,2048900,"High",31.58
"1188","2012_11_5",29.799999,31.5,31.5,2048900,"Low",29.33
"1189","2012_11_6",30.610001,31.15,31.15,2324000,"High",31.200001
"1190","2012_11_6",30.610001,31.15,31.15,2324000,"Low",29.950001
"1191","2012_11_7",31,31.540001,31.540001,1714500,"High",32.049999
"1192","2012_11_7",31,31.540001,31.540001,1714500,"Low",30.809999
"1193","2012_11_8",31.01,31.309999,31.309999,1274000,"High",31.879999
"1194","2012_11_8",31.01,31.309999,31.309999,1274000,"Low",30.940001
"1195","2012_11_9",30.6,30.32,30.32,863000,"High",30.93
"1196","2012_11_9",30.6,30.32,30.32,863000,"Low",29.85
"1197","2012_11_12",30.290001,31.07,31.07,555900,"High",31.42
"1198","2012_11_12",30.290001,31.07,31.07,555900,"Low",30.16
"1199","2012_11_13",31.290001,31.610001,31.610001,998300,"High",32
"1200","2012_11_13",31.290001,31.610001,31.610001,998300,"Low",30.719999
"1201","2012_11_14",31.959999,31.379999,31.379999,871300,"High",32.119999
"1202","2012_11_14",31.959999,31.379999,31.379999,871300,"Low",31.200001
"1203","2012_11_15",31.299999,30.82,30.82,984000,"High",31.440001
"1204","2012_11_15",31.299999,30.82,30.82,984000,"Low",30.5
"1205","2012_11_16",31.15,31.84,31.84,908700,"High",32
"1206","2012_11_16",31.15,31.84,31.84,908700,"Low",30.59
"1207","2012_11_19",32.07,32.919998,32.919998,1392400,"High",33.25
"1208","2012_11_19",32.07,32.919998,32.919998,1392400,"Low",31.84
"1209","2012_11_20",32.799999,33,33,922500,"High",33.099998
"1210","2012_11_20",32.799999,33,33,922500,"Low",31.91
"1211","2012_11_21",32.610001,32.470001,32.470001,963200,"High",33.470001
"1212","2012_11_21",32.610001,32.470001,32.470001,963200,"Low",32.290001
"1213","2012_11_23",32.599998,32.130001,32.130001,430300,"High",32.830002
"1214","2012_11_23",32.599998,32.130001,32.130001,430300,"Low",31.700001
"1215","2012_11_26",32.099998,32.27,32.27,495800,"High",32.299999
"1216","2012_11_26",32.099998,32.27,32.27,495800,"Low",31.620001
"1217","2012_11_27",32.130001,32.150002,32.150002,910800,"High",32.66
"1218","2012_11_27",32.130001,32.150002,32.150002,910800,"Low",31.52
"1219","2012_11_28",32,33.23,33.23,1525200,"High",34.290001
"1220","2012_11_28",32,33.23,33.23,1525200,"Low",31.91
"1221","2012_11_29",33.439999,33.689999,33.689999,1103400,"High",34
"1222","2012_11_29",33.439999,33.689999,33.689999,1103400,"Low",32.869999
"1223","2012_11_30",33.630001,33.82,33.82,1420300,"High",34.279999
"1224","2012_11_30",33.630001,33.82,33.82,1420300,"Low",33.009998
"1225","2012_12_3",33.889999,34.619999,34.619999,2085700,"High",35
"1226","2012_12_3",33.889999,34.619999,34.619999,2085700,"Low",33.5
"1227","2012_12_4",34.080002,33.900002,33.900002,1263300,"High",34.799999
"1228","2012_12_4",34.080002,33.900002,33.900002,1263300,"Low",33.549999
"1229","2012_12_5",33.82,33.709999,33.709999,661500,"High",34.189999
"1230","2012_12_5",33.82,33.709999,33.709999,661500,"Low",33.580002
"1231","2012_12_6",33.82,33.900002,33.900002,660400,"High",34.799999
"1232","2012_12_6",33.82,33.900002,33.900002,660400,"Low",33.5
"1233","2012_12_7",34.299999,34.169998,34.169998,664400,"High",34.490002
"1234","2012_12_7",34.299999,34.169998,34.169998,664400,"Low",33.849998
"1235","2012_12_10",34.43,34.57,34.57,929800,"High",34.799999
"1236","2012_12_10",34.43,34.57,34.57,929800,"Low",34.18
"1237","2012_12_11",34.599998,35.279999,35.279999,1572600,"High",35.5
"1238","2012_12_11",34.599998,35.279999,35.279999,1572600,"Low",34.459999
"1239","2012_12_12",35.209999,35.259998,35.259998,2063800,"High",35.799999
"1240","2012_12_12",35.209999,35.259998,35.259998,2063800,"Low",34.950001
"1241","2012_12_13",35.259998,33.610001,33.610001,2151300,"High",35.299999
"1242","2012_12_13",35.259998,33.610001,33.610001,2151300,"Low",32.75
"1243","2012_12_14",33.779999,33.810001,33.810001,1023000,"High",34.400002
"1244","2012_12_14",33.779999,33.810001,33.810001,1023000,"Low",33.59
"1245","2012_12_17",33.77,34.400002,34.400002,824900,"High",34.5
"1246","2012_12_17",33.77,34.400002,34.400002,824900,"Low",33.75
"1247","2012_12_18",34.259998,34.59,34.59,1553900,"High",35.07
"1248","2012_12_18",34.259998,34.59,34.59,1553900,"Low",34.259998
"1249","2012_12_19",34.75,34.610001,34.610001,1298800,"High",35.259998
"1250","2012_12_19",34.75,34.610001,34.610001,1298800,"Low",34.52
"1251","2012_12_20",34.509998,34.43,34.43,921200,"High",34.790001
"1252","2012_12_20",34.509998,34.43,34.43,921200,"Low",34.049999
"1253","2012_12_21",33.939999,34,34,1492400,"High",34.169998
"1254","2012_12_21",33.939999,34,34,1492400,"Low",33.580002
"1255","2012_12_24",33.639999,34.279999,34.279999,375800,"High",34.349998
"1256","2012_12_24",33.639999,34.279999,34.279999,375800,"Low",33.549999
"1257","2012_12_26",33.959999,33.59,33.59,601400,"High",34.5
"1258","2012_12_26",33.959999,33.59,33.59,601400,"Low",33.5
"1259","2012_12_27",33.5,33.689999,33.689999,561100,"High",33.91
"1260","2012_12_27",33.5,33.689999,33.689999,561100,"Low",33
"1261","2012_12_28",33.380001,33.220001,33.220001,414100,"High",33.650002
"1262","2012_12_28",33.380001,33.220001,33.220001,414100,"Low",33.02
"1263","2012_12_31",33,33.869999,33.869999,594900,"High",33.970001
"1264","2012_12_31",33,33.869999,33.869999,594900,"Low",33
"1265","2013_1_2",35,35.360001,35.360001,1194800,"High",35.450001
"1266","2013_1_2",35,35.360001,35.360001,1194800,"Low",34.709999
"1267","2013_1_3",35.18,34.77,34.77,742000,"High",35.450001
"1268","2013_1_3",35.18,34.77,34.77,742000,"Low",34.75
